Episode_Return,env_step,Episode_Return_smooth
500.0,114137,299.0
500.0,114637,333.7
115.0,114752,329.7
100.0,114852,323.5
138.0,114990,320.6
129.0,115119,316.8
113.0,115232,309.5
135.0,115367,273.0
103.0,115470,233.3
127.0,115597,196.0
114.0,115711,157.4
101.0,115812,117.5
98.0,115910,115.8
92.0,116002,115.0
111.0,116113,112.3
134.0,116247,112.8
107.0,116354,112.2
110.0,116464,109.7
120.0,116584,111.4
103.0,116687,109.0
101.0,116788,107.7
192.0,116980,116.8
99.0,117079,116.9
86.0,117165,116.3
110.0,117275,116.2
103.0,117378,113.1
104.0,117482,112.8
500.0,117982,151.8
500.0,118482,189.8
378.0,118860,217.3
500.0,119360,257.2
269.0,119629,264.9
17.0,119646,256.7
18.0,119664,249.9
500.0,120164,288.9
500.0,120664,328.6
500.0,121164,368.2
500.0,121664,368.2
500.0,122164,368.2
194.0,122358,349.8
500.0,122858,349.8
500.0,123358,372.9
500.0,123858,421.2
500.0,124358,469.4
500.0,124858,469.4
500.0,125358,469.4
38.0,125396,423.2
12.0,125408,374.4
11.0,125419,325.5
8.0,125427,306.9
10.0,125437,257.9
8.0,125445,208.7
9.0,125454,159.6
10.0,125464,110.6
8.0,125472,61.4
9.0,125481,12.3
8.0,125489,9.3
10.0,125499,9.1
10.0,125509,9.0
8.0,125517,9.0
9.0,125526,8.9
8.0,125534,8.9
9.0,125543,8.9
13.0,125556,9.2
17.0,125573,10.1
98.0,125671,19.0
44.0,125715,22.6
39.0,125754,25.5
55.0,125809,30.0
121.0,125930,41.3
211.0,126141,61.5
110.0,126251,71.7
103.0,126354,81.1
111.0,126465,90.9
104.0,126569,99.6
98.0,126667,99.6
122.0,126789,107.4
104.0,126893,113.9
137.0,127030,122.1
146.0,127176,124.6
118.0,127294,115.3
125.0,127419,116.8
133.0,127552,119.8
163.0,127715,125.0
152.0,127867,129.8
177.0,128044,137.7
192.0,128236,144.7
185.0,128421,152.8
205.0,128626,159.6
239.0,128865,168.9
251.0,129116,182.2
199.0,129315,189.6
374.0,129689,213.7
500.0,130189,247.4
288.0,130477,261.0
197.0,130674,263.0
175.0,130849,261.3
159.0,131008,258.7
133.0,131141,251.5
129.0,131270,240.5
125.0,131395,227.9
112.0,131507,219.2
117.0,131624,193.5
107.0,131731,154.2
111.0,131842,136.5
103.0,131945,127.1
111.0,132056,120.7
103.0,132159,115.1
120.0,132279,113.8
110.0,132389,111.9
112.0,132501,110.6
124.0,132625,111.8
109.0,132734,111.0
106.0,132840,110.9
115.0,132955,111.3
97.0,133052,110.7
155.0,133207,115.1
219.0,133426,126.7
183.0,133609,133.0
226.0,133835,144.6
160.0,133995,149.4
206.0,134201,157.6
361.0,134562,182.8
23.0,134585,174.5
16.0,134601,164.6
14.0,134615,156.3
9.0,134624,141.7
10.0,134634,120.8
8.0,134642,103.3
10.0,134652,81.7
8.0,134660,66.5
9.0,134669,46.8
8.0,134677,11.5
8.0,134685,10.0
9.0,134694,9.3
10.0,134704,8.9
10.0,134714,9.0
9.0,134723,8.9
8.0,134731,8.9
9.0,134740,8.8
10.0,134750,9.0
8.0,134758,8.9
8.0,134766,8.9
9.0,134775,9.0
9.0,134784,9.0
10.0,134794,9.0
10.0,134804,9.0
500.0,135304,58.1
500.0,135804,107.3
425.0,136229,148.9
317.0,136546,179.6
500.0,137046,228.8
420.0,137466,270.0
288.0,137754,297.9
166.0,137920,313.6
209.0,138129,333.5
214.0,138343,353.9
177.0,138520,321.6
212.0,138732,292.8
385.0,139117,288.8
430.0,139547,300.1
437.0,139984,293.8
442.0,140426,296.0
139.0,140565,281.1
209.0,140774,285.4
260.0,141034,290.5
26.0,141060,271.7
13.0,141073,255.3
11.0,141084,235.2
9.0,141093,197.6
10.0,141103,155.6
9.0,141112,112.8
8.0,141120,69.4
11.0,141131,56.6
10.0,141141,36.7
9.0,141150,11.6
10.0,141160,10.0
8.0,141168,9.5
10.0,141178,9.4
10.0,141188,9.5
9.0,141197,9.4
11.0,141208,9.6
9.0,141217,9.7
9.0,141226,9.5
11.0,141237,9.6
11.0,141248,9.8
9.0,141257,9.7
10.0,141267,9.9
9.0,141276,9.8
9.0,141285,9.7
10.0,141295,9.8
10.0,141305,9.7
9.0,141314,9.7
10.0,141324,9.8
10.0,141334,9.7
11.0,141345,9.7
11.0,141356,9.9
9.0,141365,9.8
10.0,141375,9.9
9.0,141384,9.9
9.0,141393,9.8
12.0,141405,10.0
16.0,141421,10.7
16.0,141437,11.3
15.0,141452,11.8
18.0,141470,12.5
77.0,141547,19.1
111.0,141658,29.3
157.0,141815,44.0
408.0,142223,83.9
500.0,142723,133.0
194.0,142917,151.2
500.0,143417,199.6
500.0,143917,248.0
435.0,144352,290.0
500.0,144852,338.2
500.0,145352,380.5
169.0,145521,386.3
158.0,145679,386.4
152.0,145831,360.8
132.0,145963,324.0
123.0,146086,316.9
116.0,146202,278.5
122.0,146324,240.7
161.0,146485,213.3
166.0,146651,179.9
127.0,146778,142.6
140.0,146918,139.7
130.0,147048,136.9
124.0,147172,134.1
153.0,147325,136.2
135.0,147460,137.4
121.0,147581,137.9
117.0,147698,137.4
123.0,147821,133.6
133.0,147954,130.3
113.0,148067,128.9
121.0,148188,127.0
123.0,148311,126.3
117.0,148428,125.6
119.0,148547,122.2
120.0,148667,120.7
112.0,148779,119.8
109.0,148888,119.0
91.0,148979,115.8
120.0,149099,114.5
127.0,149226,115.9
103.0,149329,114.1
107.0,149436,112.5
104.0,149540,111.2
99.0,149639,109.2
107.0,149746,107.9
97.0,149843,106.4
135.0,149978,109.0
105.0,150083,110.4
129.0,150212,111.3
103.0,150315,108.9
180.0,150495,116.6
93.0,150588,115.2
111.0,150699,115.9
112.0,150811,117.2
124.0,150935,118.9
152.0,151087,124.4
