Episode_Return,env_step,Episode_Return_smooth
79.0,71179,180.7
71.0,71250,169.6
72.0,71322,163.8
71.0,71393,151.9
69.0,71462,125.1
191.0,71653,124.7
69.0,71722,81.6
159.0,71881,89.7
68.0,71949,89.2
80.0,72029,92.9
64.0,72093,91.4
71.0,72164,91.4
69.0,72233,91.1
63.0,72296,90.3
65.0,72361,89.9
65.0,72426,77.3
70.0,72496,77.4
67.0,72563,68.2
63.0,72626,67.7
73.0,72699,67.0
12.0,72711,61.8
12.0,72723,55.9
11.0,72734,50.1
10.0,72744,44.8
10.0,72754,39.3
12.0,72766,34.0
10.0,72776,28.0
9.0,72785,22.2
9.0,72794,16.8
11.0,72805,10.6
9.0,72814,10.3
9.0,72823,10.0
12.0,72835,10.1
9.0,72844,10.0
10.0,72854,10.0
11.0,72865,9.9
12.0,72877,10.1
9.0,72886,10.1
11.0,72897,10.3
11.0,72908,10.3
12.0,72920,10.6
13.0,72933,11.0
13.0,72946,11.1
15.0,72961,11.7
19.0,72980,12.6
57.0,73037,17.2
500.0,73537,66.0
500.0,74037,115.1
341.0,74378,148.1
105.0,74483,157.5
78.0,74561,164.1
70.0,74631,169.8
70.0,74701,175.5
61.0,74762,180.1
59.0,74821,184.1
22.0,74843,180.6
17.0,74860,132.3
10.0,74870,83.3
9.0,74879,50.1
10.0,74889,40.6
12.0,74901,34.0
11.0,74912,28.1
9.0,74921,22.0
10.0,74931,16.9
9.0,74940,11.9
10.0,74950,10.7
9.0,74959,9.9
10.0,74969,9.9
10.0,74979,10.0
9.0,74988,9.9
11.0,74999,9.8
9.0,75008,9.6
10.0,75018,9.7
9.0,75027,9.6
12.0,75039,9.9
12.0,75051,10.1
14.0,75065,10.6
15.0,75080,11.1
47.0,75127,14.8
68.0,75195,20.7
349.0,75544,54.5
314.0,75858,85.0
167.0,76025,100.7
238.0,76263,123.6
222.0,76485,144.6
158.0,76643,159.2
166.0,76809,174.4
187.0,76996,191.6
255.0,77251,212.4
271.0,77522,232.7
276.0,77798,225.4
218.0,78016,215.8
240.0,78256,223.1
180.0,78436,217.3
500.0,78936,245.1
500.0,79436,279.3
62.0,79498,268.9
107.0,79605,260.9
61.0,79666,241.5
114.0,79780,225.8
64.0,79844,204.6
54.0,79898,188.2
62.0,79960,170.4
54.0,80014,157.8
56.0,80070,113.4
52.0,80122,68.6
54.0,80176,67.8
54.0,80230,62.5
45.0,80275,60.9
54.0,80329,54.9
54.0,80383,53.9
48.0,80431,53.3
47.0,80478,51.8
50.0,80528,51.4
43.0,80571,50.1
51.0,80622,50.0
48.0,80670,49.4
107.0,80777,54.7
17.0,80794,51.9
11.0,80805,47.6
12.0,80817,43.4
11.0,80828,39.7
10.0,80838,36.0
8.0,80846,31.8
10.0,80856,28.5
10.0,80866,24.4
9.0,80875,20.5
9.0,80884,10.7
10.0,80894,10.0
10.0,80904,9.9
11.0,80915,9.8
11.0,80926,9.8
8.0,80934,9.6
11.0,80945,9.9
10.0,80955,9.9
12.0,80967,10.1
13.0,80980,10.5
9.0,80989,10.5
12.0,81001,10.7
13.0,81014,11.0
15.0,81029,11.4
36.0,81065,13.9
41.0,81106,17.2
34.0,81140,19.5
500.0,81640,68.5
500.0,82140,117.3
500.0,82640,166.0
500.0,83140,215.1
185.0,83325,232.4
78.0,83403,238.9
60.0,83463,243.4
52.0,83515,245.0
56.0,83571,246.5
56.0,83627,248.7
50.0,83677,203.7
54.0,83731,159.1
54.0,83785,114.5
45.0,83830,69.0
45.0,83875,55.0
45.0,83920,51.7
16.0,83936,47.3
11.0,83947,43.2
8.0,83955,38.4
9.0,83964,33.7
9.0,83973,29.6
9.0,83982,25.1
9.0,83991,20.6
8.0,83999,16.9
9.0,84008,13.3
8.0,84016,9.6
9.0,84025,8.9
9.0,84034,8.7
10.0,84044,8.9
9.0,84053,8.9
10.0,84063,9.0
