Episode_Return,env_step,Episode_Return_smooth
8.0,7856,10.1
10.0,7866,10.3
9.0,7875,10.2
13.0,7888,10.1
9.0,7897,10.0
10.0,7907,10.1
9.0,7916,10.0
9.0,7925,9.8
9.0,7934,9.7
8.0,7942,9.4
10.0,7952,9.6
10.0,7962,9.6
9.0,7971,9.6
9.0,7980,9.2
9.0,7989,9.2
10.0,7999,9.2
9.0,8008,9.2
9.0,8017,9.2
11.0,8028,9.4
10.0,8038,9.6
10.0,8048,9.6
11.0,8059,9.7
9.0,8068,9.7
10.0,8078,9.8
10.0,8088,9.9
10.0,8098,9.9
9.0,8107,9.9
9.0,8116,9.9
10.0,8126,9.8
10.0,8136,9.8
8.0,8144,9.6
10.0,8154,9.5
10.0,8164,9.6
10.0,8174,9.6
10.0,8184,9.6
11.0,8195,9.7
9.0,8204,9.7
9.0,8213,9.7
10.0,8223,9.7
9.0,8232,9.6
10.0,8242,9.8
10.0,8252,9.8
9.0,8261,9.7
10.0,8271,9.7
10.0,8281,9.7
9.0,8290,9.5
10.0,8300,9.6
10.0,8310,9.7
10.0,8320,9.7
9.0,8329,9.7
10.0,8339,9.7
9.0,8348,9.6
10.0,8358,9.7
10.0,8368,9.7
9.0,8377,9.6
9.0,8386,9.6
10.0,8396,9.6
10.0,8406,9.6
9.0,8415,9.5
9.0,8424,9.5
10.0,8434,9.5
9.0,8443,9.5
9.0,8452,9.4
9.0,8461,9.3
9.0,8470,9.3
12.0,8482,9.6
10.0,8492,9.6
10.0,8502,9.6
9.0,8511,9.6
12.0,8523,9.9
9.0,8532,9.8
9.0,8541,9.8
8.0,8549,9.7
10.0,8559,9.8
10.0,8569,9.9
9.0,8578,9.6
10.0,8588,9.6
9.0,8597,9.5
10.0,8607,9.6
10.0,8617,9.4
9.0,8626,9.4
10.0,8636,9.5
9.0,8645,9.6
10.0,8655,9.6
9.0,8664,9.5
9.0,8673,9.5
9.0,8682,9.4
10.0,8692,9.5
10.0,8702,9.5
10.0,8712,9.5
10.0,8722,9.6
9.0,8731,9.5
8.0,8739,9.4
11.0,8750,9.5
